feature,chrome,firefox,safari,interop,tests
events,97.4,97.3,96.0,92.5,98
autonomous-custom-elements,98.9,96.2,96.1,92.5,84
placeholder-shown,100.0,100.0,92.3,92.3,7
constructed-stylesheets,92.3,100.0,100.0,92.3,13
font-variant-numeric,100.0,92.3,100.0,92.3,13
shape-outside,98.6,97.2,95.4,92.3,327
iframe-sandbox,99.0,98.0,94.6,92.2,84
content-visibility,97.6,96.9,96.3,92.2,231
js-modules-shared-workers,98.5,93.7,93.7,92.2,11
scroll-into-view,97.2,96.7,93.0,92.0,27
font-variant-caps,100.0,91.7,100.0,91.7,12
ic,100.0,100.0,91.7,91.7,12
selection-api,98.7,98.0,94.1,91.6,124
shadow-dom,97.1,96.0,96.7,91.5,140
navigation-timing,98.1,95.2,93.3,91.5,54
offscreen-canvas,96.5,96.1,92.6,91.5,1075
line-break,95.8,96.4,94.5,91.4,166
text-underline-offset,100.0,100.0,91.4,91.4,18
is,98.5,92.9,98.9,91.3,14
media-queries,97.8,91.3,97.8,91.3,46
overflow-clip,100.0,100.0,91.2,91.2,17
domparser,96.3,97.5,91.0,91.0,16
border-image,99.7,97.4,93.6,91.0,100
canvas-2d,96.7,96.4,93.5,91.0,1001
focus-within,90.9,100.0,100.0,90.9,22
lab,90.9,90.9,90.9,90.9,22
transform-box,100.0,100.0,90.9,90.9,33
zoom,99.8,96.6,94.2,90.8,73
font-stretch,98.7,90.8,98.8,90.8,22
get-computed-style,96.6,95.3,91.1,90.8,22
writing-mode,98.6,98.3,91.2,90.6,1144
not,100.0,90.9,99.7,90.6,11
search,100.0,100.0,90.5,90.5,2
view-transitions,99.1,92.5,98.0,90.4,318
has,95.2,97.2,92.7,90.4,83
background-clip,97.2,90.3,100.0,90.3,29
subgrid,98.2,92.9,96.7,90.3,112
autofocus,95.1,99.5,94.4,90.2,27
page-visibility,100.0,100.0,90.0,90.0,10
scrollbar-color,100.0,100.0,90.0,90.0,30
shadow-parts,95.8,93.8,95.7,90.0,53
list-style,99.9,100.0,89.9,89.9,90
sticky-positioning,97.1,92.7,94.2,89.8,103
trusted-types,97.8,99.8,91.9,89.8,229
css-object-model,95.8,100.0,93.3,89.7,42
constraint-validation,96.5,96.5,96.6,89.6,57
device-memory,100.0,89.5,89.5,89.5,2
gpc,89.5,100.0,89.5,89.5,4
channel-messaging,91.4,92.3,90.0,89.4,62
aspect-ratio,99.2,96.4,92.8,89.4,257
script,99.0,98.1,91.4,89.4,282
abortable-fetch,94.9,93.4,96.8,89.3,15
font-synthesis,89.2,100.0,89.2,89.2,11
invoker-commands,91.2,89.5,89.2,89.0,35
tab-size,100.0,99.5,89.5,88.9,19
figure,97.2,88.9,100.0,88.9,4
overflow-wrap,96.7,93.7,95.1,88.9,63
ruby-position,88.9,88.9,100.0,88.9,3
storage-manager,100.0,100.0,88.9,88.9,18
text-underline-position,100.0,100.0,88.9,88.9,9
word-break-break-word,100.0,88.9,100.0,88.9,9
web-animations,96.1,91.8,99.1,88.8,161
dialog,99.0,98.4,90.5,88.7,136
linear-easing,88.6,88.6,99.0,88.6,3
cursor,88.5,88.5,98.5,88.5,5
container-queries,97.5,91.2,95.4,88.4,150
input-range,94.1,88.2,94.1,88.2,17
xpath,95.1,92.7,97.5,88.2,34
url,92.5,90.7,97.1,88.1,76
largest-contentful-paint,92.3,88.9,90.8,87.5,65
background-clip-text,100.0,87.5,100.0,87.5,8
dirname,100.0,100.0,87.5,87.5,4
input-number,100.0,87.5,100.0,87.5,6
lh,100.0,100.0,87.5,87.5,8
overscroll-behavior,100.0,93.8,87.5,87.5,8
private-click-measurement,87.5,87.5,100.0,87.5,1
tabindex,100.0,100.0,87.5,87.5,8
text-stroke-fill,100.0,100.0,87.5,87.5,8
translate,100.0,87.5,100.0,87.5,8
animations-css,97.4,91.6,97.7,87.5,138
steps-easing,98.5,88.9,99.3,87.4,9
local-network-access,100.0,87.3,87.3,87.3,10
text-tracks,94.0,97.1,89.7,87.1,97
element-from-point,100.0,96.5,88.8,87.0,29
user-pseudos,100.0,86.9,100.0,86.9,3
gradients,100.0,98.4,88.5,86.9,61
fit-content,100.0,100.0,86.7,86.7,15
font-variant-ligatures,100.0,93.3,93.3,86.7,15
text-align,89.5,89.5,86.6,86.6,68
details,100.0,100.0,86.5,86.5,37
background-origin,95.8,94.8,87.5,86.5,24
broadcast-channel,86.1,100.0,100.0,86.1,18
input-checkbox,86.1,97.2,100.0,86.1,9
viewport-units,90.6,93.7,89.1,85.9,32
host-context,100.0,85.7,85.7,85.7,2
beforeunload,100.0,100.0,85.7,85.7,7
contenteditable,93.4,96.6,90.3,85.6,18
color-scheme,100.0,100.0,85.4,85.4,32
http-authentication,93.8,100.0,91.7,85.4,16
hashchange,100.0,100.0,85.3,85.3,17
registered-custom-properties,95.0,86.5,95.3,85.0,112
origin-private-file-system,100.0,85.0,90.0,85.0,5
text-decoration,93.7,93.2,87.6,85.0,117
display-contents,97.3,90.4,94.5,84.9,73
background-position,98.8,98.4,86.9,84.8,154
resize-observer,97.0,96.0,85.8,84.8,20
scroll-snap,97.5,93.8,85.6,84.8,118
text-transform,94.2,90.9,90.2,84.3,154
data-urls,100.0,88.2,96.1,84.3,17
scrollend,97.1,88.2,91.6,84.3,34
anchor-positioning,97.9,88.1,96.3,84.2,407
font-weight,88.0,83.6,87.6,83.6,25
fetch,91.0,89.5,91.4,83.5,616
storage-access,95.0,100.0,87.5,83.5,25
caret-color,88.9,83.3,88.9,83.3,18
ex,100.0,100.0,83.3,83.3,6
file-selector-button,100.0,100.0,83.3,83.3,6
font-synthesis-small-caps,100.0,100.0,83.3,83.3,6
input-selectors,83.3,100.0,100.0,83.3,6
counters,95.5,98.0,86.8,83.3,207
csp,96.3,89.6,86.8,83.2,823
js-modules,97.3,98.3,85.6,83.1,127
font-size-adjust,90.0,96.3,96.7,83.0,30
absolute-positioning,100.0,93.6,88.8,82.8,67
web-locks,97.6,96.3,88.9,82.8,82
createimagebitmap,95.3,94.3,84.5,82.7,25
parse-html-unsafe,100.0,82.7,94.2,82.7,13
shared-workers,90.8,93.2,93.5,82.7,55
navigation,98.8,89.7,93.1,82.6,433
host,94.1,93.4,91.4,82.6,34
background-image,99.4,93.1,87.7,82.5,58
img,94.4,95.5,86.1,82.2,54
intersection-observer,94.9,95.5,87.7,82.1,91
clip-path,97.7,93.2,88.0,82.0,133
border-radius,83.3,83.3,81.8,81.8,66
shapes,86.3,96.3,92.2,81.7,23
font-feature-settings,100.0,90.0,91.7,81.7,12
mediastream-recording,94.8,95.0,88.9,81.5,115
button,96.5,94.9,84.2,81.3,34
vibration,100.0,81.3,81.3,81.3,1
mouse-events,90.4,98.1,81.6,81.1,47
text-indent,100.0,88.5,92.3,80.8,26
js-modules-service-workers,100.0,85.7,95.0,80.7,2
list-elements,100.0,88.1,92.5,80.6,67
mixed-content,92.0,95.2,83.7,80.5,162
popover,99.9,94.5,82.2,80.5,90
slot,86.7,100.0,93.4,80.4,32
async-clipboard,94.4,91.4,87.5,80.3,19
opacity,97.7,86.1,94.1,80.2,17
clip-path-boxes,100.0,100.0,80.0,80.0,15
download,100.0,100.0,80.0,80.0,5
indeterminate,80.0,100.0,100.0,80.0,5
content,96.8,96.8,84.0,79.8,94
filter,97.7,96.0,86.0,79.7,86
input,93.6,99.4,84.6,79.6,55
highlight,94.4,93.1,88.4,79.3,84
web-audio,98.1,83.5,95.6,79.2,218
display-table,98.7,91.0,86.4,79.1,299
object-position,78.9,100.0,100.0,78.9,19
link,82.9,95.7,98.7,78.6,23
column-span,99.4,97.2,80.7,78.4,176
embed,100.0,87.5,88.6,78.4,22
canvas-reset,100.0,91.9,86.5,78.4,111
location,86.4,89.9,89.1,78.3,50
dynamic-range,91.3,100.0,78.3,78.3,1
text-shadow,96.9,96.9,78.1,78.1,32
opacity-svg,97.1,77.8,100.0,77.8,9
preserves-pitch,100.0,100.0,77.8,77.8,1
white-space,90.2,90.6,90.8,77.6,501
select,97.2,91.1,83.0,77.4,78
letter-spacing,81.4,80.4,78.4,77.3,97
iframe-srcdoc,95.5,87.9,90.9,77.3,11
inert,94.2,99.4,83.6,77.2,26
interactivity,86.7,76.7,76.7,76.7,5
scope,100.0,92.2,78.8,76.5,45
prefers-reduced-data,100.0,76.5,76.5,76.5,1
prefers-reduced-transparency,100.0,76.5,76.5,76.5,1
zstd,100.0,100.0,76.5,76.5,17
base,91.3,92.8,84.3,76.5,55
hyphens,97.4,97.4,81.6,76.3,38
font-variant,98.4,87.3,88.9,76.2,9
font-style,95.6,87.8,84.6,76.0,26
image-rendering,76.0,92.0,84.0,76.0,5
service-workers,89.2,85.8,89.9,76.0,309
focus-visible,87.6,96.2,91.0,75.7,52
import-maps,100.0,78.3,97.3,75.6,57
smil-svg-animations,99.6,98.4,77.7,75.6,245
overflow-shorthand,100.0,95.6,80.0,75.6,45
iframe,87.5,91.3,84.1,75.5,52
masks,100.0,100.0,75.5,75.5,126
mathml,97.6,90.6,85.1,75.4,400
object,91.7,83.3,83.7,75.3,24
audio-worklet,97.1,82.1,96.1,75.3,34
fieldset,90.7,97.0,76.4,75.2,81
clipboard-events,100.0,100.0,75.0,75.0,4
element-timing,75.0,75.0,75.0,75.0,1
hr,100.0,75.0,100.0,75.0,8
hyphenate-character,100.0,100.0,75.0,75.0,4
print,75.0,75.0,75.0,75.0,4
read-write-pseudos,100.0,75.0,100.0,75.0,4
request-video-frame-callback,75.0,75.0,75.0,75.0,8
spellcheck,100.0,75.0,100.0,75.0,12
cookies,95.9,88.1,77.8,75.0,64
input-date-time,95.7,91.3,87.9,74.9,23
media-source,91.4,86.3,94.0,74.6,76
webcodecs,93.4,94.1,79.6,74.1,196
structured-clone,100.0,75.0,98.9,73.9,4
webdriver,94.0,98.0,75.3,73.9,199
contain-style,100.0,100.0,73.8,73.8,41
label,84.3,89.3,98.6,73.6,7
align-content-block,96.9,100.0,74.0,73.3,19
conic-gradients,100.0,100.0,73.3,73.3,15
inverted-colors,100.0,73.3,100.0,73.3,1
is-secure-context,73.2,100.0,73.8,73.2,9
text-overflow,86.2,90.6,82.4,73.2,53
vertical-form-controls,100.0,83.8,89.2,73.0,37
font-palette-animation,100.0,72.8,72.8,72.8,3
fixed-positioning,100.0,100.0,72.7,72.7,11
form-validity-pseudos,100.0,90.9,81.8,72.7,11
image-orientation,97.0,93.9,81.8,72.7,33
outline,100.0,93.9,78.8,72.7,33
web-cryptography,73.4,76.6,76.6,72.4,255
table-discouraged,78.7,91.2,97.4,72.4,16
before-after,72.2,83.3,73.6,72.2,6
abs-sign,98.9,72.5,98.9,72.1,4
relative-positioning,100.0,98.5,73.5,72.1,68
white-space-collapse,72.0,78.0,72.0,72.0,10
ua-client-hints,100.0,71.8,71.8,71.8,4
mix-blend-mode,91.1,91.1,75.0,71.4,56
word-break,88.3,90.9,84.4,71.4,77
svg,91.0,91.3,75.6,71.1,94
display-animation,100.0,71.0,100.0,71.0,1
window,81.4,90.3,85.1,70.1,86
font-variation-settings,100.0,90.0,79.9,69.9,15
font-loading,94.2,94.3,78.1,69.7,25
keyboard-events,94.9,95.3,69.3,69.3,8
random-function,69.1,69.1,95.8,69.1,3
file-system-access,83.0,85.7,75.4,68.7,9
fetch-metadata,96.3,97.2,70.2,68.6,89
paint-timing,88.9,94.1,79.6,68.5,36
min-max-content,98.2,83.1,81.2,68.5,56
quotes,97.6,95.1,75.6,68.3,41
text-wrap-balance,84.0,84.0,68.0,68.0,25
input-radio,100.0,100.0,68.0,68.0,15
draganddrop,74.9,73.3,73.3,67.5,75
gap-decorations,94.5,80.1,67.4,67.3,73
a,100.0,96.9,70.4,67.3,13
user-activation,70.6,81.9,82.5,66.8,14
media-capabilities,85.6,86.9,78.0,66.8,12
focus-events,66.7,100.0,93.9,66.7,11
background-clip-border-area,66.7,66.7,66.7,66.7,3
color,100.0,100.0,66.7,66.7,24
inherit-value,66.7,66.7,66.7,66.7,3
path-shape,66.7,100.0,100.0,66.7,3
prefers-color-scheme,100.0,100.0,66.7,66.7,6
rlh,100.0,100.0,66.7,66.7,3
pointer-lock,83.3,66.3,83.0,66.3,6
notifications,83.5,85.2,68.5,65.4,16
first-letter,96.9,87.4,74.7,65.3,32
xml-serializer,88.9,65.3,77.8,65.3,2
web-based-payment-handler,89.3,65.1,66.3,65.1,12
dominant-baseline,92.9,65.1,92.9,65.1,7
blocking-render,100.0,67.0,97.6,64.6,50
column-fill,99.1,91.4,72.1,64.6,182
font-width,66.7,64.4,100.0,64.4,3
loading-lazy,92.9,93.5,74.9,64.4,81
heading-selectors,64.3,64.3,100.0,64.3,1
webrtc,90.1,79.7,80.7,64.2,200
box-shadow,80.0,70.0,74.0,64.0,50
revert-value,100.0,63.6,100.0,63.6,11
text-combine-upright,72.7,75.8,66.7,63.6,33
scroll-to-text-fragment,90.9,92.5,75.7,63.3,27
display,94.9,84.8,71.6,62.9,23
background-attachment,95.7,86.2,72.3,62.8,47
datalist,100.0,87.5,75.0,62.5,4
rem,100.0,100.0,62.5,62.5,2
multi-column,100.0,97.8,64.6,62.4,182
container-style-queries,94.4,64.2,82.6,62.3,18
urlpattern,100.0,62.0,62.0,62.0,25
text-orientation,100.0,100.0,61.9,61.9,21
resource-timing,97.8,82.6,72.8,61.8,110
pointer-events-api,87.9,78.4,77.9,61.7,197
first-line,100.0,70.7,90.7,61.5,24
eyedropper,100.0,61.1,61.1,61.1,2
display-ruby,85.4,95.8,75.2,60.9,64
selection,89.1,89.1,69.6,60.9,46
link-rel-preload,91.5,75.9,68.9,60.7,47
text-autospace,90.4,95.9,64.6,60.4,30
reporting,96.7,60.0,96.7,60.0,15
ruby-align,100.0,100.0,60.0,60.0,5
savedata,100.0,60.0,60.0,60.0,2
history,88.3,80.0,73.4,59.8,106
upgrade-insecure-requests,84.6,61.8,85.4,59.3,158
background-blend-mode,73.3,85.7,59.0,59.0,7
video,62.9,60.6,58.7,58.7,35
webrtc-sctp,95.8,62.5,95.8,58.3,4
touch-action,100.0,88.9,58.0,58.0,21
font-face,96.0,92.0,64.3,57.8,27
clip-path-animatable,60.6,98.6,95.8,57.7,71
if,100.0,57.6,57.6,57.6,2
image-maps,95.3,70.0,85.7,57.5,8
contrast-color,57.5,100.0,100.0,57.5,4
page-break-aliases,100.0,100.0,57.1,57.1,1
font-kerning,97.8,87.8,66.7,56.7,10
cookie-store,91.3,97.6,64.8,56.5,74
clear-site-data,61.4,90.4,75.8,55.6,13
alt-text-generated-content,59.4,76.2,55.6,55.6,2
paint-order,100.0,55.6,100.0,55.6,9
marker,95.7,92.0,58.6,55.4,73
gamepad,56.1,98.2,80.8,55.2,4
webauthn,100.0,87.2,57.8,54.8,45
text-emphasis,55.6,67.6,66.1,54.7,37
fullscreen,91.3,84.5,65.0,54.4,63
media-session,97.4,54.0,89.6,54.0,8
webvtt-regions,60.0,56.7,63.3,53.3,30
modulepreload,97.2,83.9,65.8,53.3,8
media-capture,70.8,73.8,65.7,52.9,50
